symbol,trade_date,direction,signal_candle_time,entry_candle_time,entry_hour,entry_price,orb_high,orb_low,orb_range,stop_loss,initial_risk,target,exit_time,exit_price,exit_reason,ambiguous,net_pnl,net_r,variant
RELIANCE,2026-05-08,BUY,2026-05-08 10:20:00,2026-05-08 10:25:00,10:25,1431.61545,1429.5,1417.5,12.0,1417.5,14.11545000000001,1459.84635,2026-05-08 15:25:00,1436.0,END_OF_DAY,False,1.51693454999999,0.10746625506094308,ORB_BOUNDARY
RELIANCE,2026-05-11,SELL,2026-05-11 09:30:00,2026-05-11 09:35:00,09:35,1416.79125,1428.0,1418.0,10.0,1421.79125,5.0,1406.79125,2026-05-11 12:35:00,1406.79125,TARGET,False,7.1764174999999994,1.4352835,ORB_50PCT
RELIANCE,2026-05-11,SELL,2026-05-11 09:30:00,2026-05-11 09:35:00,09:35,1416.79125,1428.0,1418.0,10.0,1428.0,11.208750000000009,1394.37375,2026-05-11 14:55:00,1394.37375,TARGET,False,19.60633500000002,1.7491990632318504,ORB_BOUNDARY
RELIANCE,2026-05-12,SELL,2026-05-12 10:05:00,2026-05-12 10:10:00,10:10,1378.5104000000001,1393.4,1381.2,12.200000000000045,1384.6104,6.099999999999909,1366.3104000000003,2026-05-12 11:10:00,1384.6104,STOP_LOSS,False,-8.863120799999908,-1.4529706229508264,ORB_50PCT
RELIANCE,2026-05-12,SELL,2026-05-12 10:05:00,2026-05-12 10:10:00,10:10,1378.5104000000001,1393.4,1381.2,12.200000000000045,1393.4,14.889599999999973,1348.7312000000002,2026-05-12 11:20:00,1393.4,STOP_LOSS,False,-17.661510399999973,-1.186164195142919,ORB_BOUNDARY
RELIANCE,2026-05-12,SELL,2026-05-12 12:20:00,2026-05-12 12:25:00,12:25,1379.31,1393.4,1381.2,12.200000000000045,1385.4099999999999,6.099999999999909,1367.1100000000001,2026-05-12 14:50:00,1367.1100000000001,TARGET,False,9.453579999999818,1.5497672131147473,ORB_50PCT
RELIANCE,2026-05-12,SELL,2026-05-12 12:20:00,2026-05-12 12:25:00,12:25,1379.31,1393.4,1381.2,12.200000000000045,1393.4,14.090000000000146,1351.1299999999997,2026-05-12 15:25:00,1366.5,END_OF_DAY,False,10.064189999999945,0.7142789212207127,ORB_BOUNDARY
RELIANCE,2026-05-13,SELL,2026-05-13 09:35:00,2026-05-13 09:40:00,09:40,1354.3225,1372.4,1357.1,15.300000000000182,1361.9725,7.650000000000091,1339.0224999999998,2026-05-13 11:45:00,1361.9725,STOP_LOSS,False,-10.366295000000092,-1.3550712418300612,ORB_50PCT
RELIANCE,2026-05-13,SELL,2026-05-13 09:35:00,2026-05-13 09:40:00,09:40,1354.3225,1372.4,1357.1,15.300000000000182,1372.4,18.0775000000001,1318.1674999999998,2026-05-13 15:25:00,1361.2,END_OF_DAY,False,-9.593022500000055,-0.5306609044392201,ORB_BOUNDARY
RELIANCE,2026-05-14,SELL,2026-05-14 09:35:00,2026-05-14 09:40:00,09:40,1363.5179,1369.9,1365.2,4.7000000000000455,1365.8679000000002,2.3500000000001364,1358.8178999999998,2026-05-14 10:05:00,1358.8178999999998,TARGET,False,1.977664200000273,0.8415592340426206,ORB_50PCT
RELIANCE,2026-05-14,SELL,2026-05-14 09:35:00,2026-05-14 09:40:00,09:40,1363.5179,1369.9,1365.2,4.7000000000000455,1369.9,6.382100000000037,1350.7537,2026-05-14 11:40:00,1369.9,STOP_LOSS,False,-9.115517900000038,-1.4282944328669223,ORB_BOUNDARY
RELIANCE,2026-05-14,BUY,2026-05-14 12:15:00,2026-05-14 12:20:00,12:20,1372.18575,1369.9,1365.2,4.7000000000000455,1369.8357500000002,2.349999999999909,1376.88575,2026-05-14 12:50:00,1369.8357500000002,STOP_LOSS,False,-5.092021499999909,-2.166817659574513,ORB_50PCT
RELIANCE,2026-05-14,BUY,2026-05-14 12:15:00,2026-05-14 12:20:00,12:20,1372.18575,1369.9,1365.2,4.7000000000000455,1365.2,6.985750000000053,1386.1572500000002,2026-05-14 14:15:00,1365.2,STOP_LOSS,False,-9.723135750000054,-1.3918528075009813,ORB_BOUNDARY
RELIANCE,2026-05-14,SELL,2026-05-14 14:30:00,2026-05-14 14:35:00,14:35,1363.9177,1369.9,1365.2,4.7000000000000455,1366.2676999999999,2.349999999999909,1359.2177000000001,2026-05-14 15:05:00,1359.2177000000001,TARGET,False,1.9768645999998178,0.8412189787233593,ORB_50PCT
RELIANCE,2026-05-14,SELL,2026-05-14 14:30:00,2026-05-14 14:35:00,14:35,1363.9177,1369.9,1365.2,4.7000000000000455,1369.9,5.982300000000123,1351.9530999999997,2026-05-14 15:25:00,1368.6,END_OF_DAY,False,-7.414817699999941,-1.2394593550975024,ORB_BOUNDARY
RELIANCE,2026-05-15,SELL,2026-05-15 09:30:00,2026-05-15 09:35:00,09:35,1343.9277,1364.8,1348.6,16.200000000000045,1352.0277,8.100000000000136,1327.7276999999997,2026-05-15 15:25:00,1339.0,END_OF_DAY,False,2.244772299999959,0.2771323827160396,ORB_50PCT
RELIANCE,2026-05-15,SELL,2026-05-15 09:30:00,2026-05-15 09:35:00,09:35,1343.9277,1364.8,1348.6,16.200000000000045,1364.8,20.872299999999996,1302.1831,2026-05-15 15:25:00,1339.0,END_OF_DAY,False,2.244772299999959,0.10754791278392699,ORB_BOUNDARY
RELIANCE,2026-05-18,SELL,2026-05-18 09:35:00,2026-05-18 09:40:00,09:40,1319.34,1334.0,1322.5,11.5,1325.09,5.75,1307.84,2026-05-18 10:10:00,1325.09,STOP_LOSS,False,-8.39443,-1.4599008695652174,ORB_50PCT
RELIANCE,2026-05-18,SELL,2026-05-18 09:35:00,2026-05-18 09:40:00,09:40,1319.34,1334.0,1322.5,11.5,1334.0,14.660000000000082,1290.0199999999998,2026-05-18 10:40:00,1334.0,STOP_LOSS,False,-17.313340000000082,-1.1809918144611178,ORB_BOUNDARY
RELIANCE,2026-05-18,BUY,2026-05-18 10:55:00,2026-05-18 11:00:00,11:00,1337.16825,1334.0,1322.5,11.5,1331.41825,5.75,1348.66825,2026-05-18 14:20:00,1331.41825,STOP_LOSS,False,-8.4185865,-1.464102,ORB_50PCT
RELIANCE,2026-05-18,BUY,2026-05-18 10:55:00,2026-05-18 11:00:00,11:00,1337.16825,1334.0,1322.5,11.5,1322.5,14.668249999999944,1366.5047499999998,2026-05-18 15:25:00,1335.0,END_OF_DAY,False,-4.840418249999944,-0.32999289281270516,ORB_BOUNDARY
RELIANCE,2026-05-19,SELL,2026-05-19 11:30:00,2026-05-19 11:35:00,11:35,1334.83225,1344.0,1335.9,8.099999999999909,1338.8822499999999,4.0499999999999545,1326.73225,2026-05-19 14:50:00,1326.73225,TARGET,False,5.438435499999909,1.3428235802469062,ORB_50PCT
RELIANCE,2026-05-19,SELL,2026-05-19 11:30:00,2026-05-19 11:35:00,11:35,1334.83225,1344.0,1335.9,8.099999999999909,1344.0,9.16775000000007,1316.4967499999998,2026-05-19 15:25:00,1322.8,END_OF_DAY,False,9.374617749999977,1.0225647241689517,ORB_BOUNDARY
RELIANCE,2026-05-20,BUY,2026-05-20 09:30:00,2026-05-20 09:35:00,09:35,1326.663,1323.8,1312.6,11.200000000000045,1321.063,5.599999999999909,1337.8629999999998,2026-05-20 09:40:00,1321.063,STOP_LOSS,False,-8.24772599999991,-1.472808214285722,ORB_50PCT
RELIANCE,2026-05-20,BUY,2026-05-20 09:30:00,2026-05-20 09:35:00,09:35,1326.663,1323.8,1312.6,11.200000000000045,1312.6,14.063000000000102,1354.7890000000002,2026-05-20 12:40:00,1354.7890000000002,TARGET,False,25.444548000000204,1.8093257484178353,ORB_BOUNDARY
RELIANCE,2026-05-21,SELL,2026-05-21 09:30:00,2026-05-21 09:35:00,09:35,1356.7213000000002,1370.9,1358.4,12.5,1362.9713000000002,6.25,1344.2213000000002,2026-05-21 15:25:00,1349.0,END_OF_DAY,False,5.015578700000155,0.8024925920000249,ORB_50PCT
RELIANCE,2026-05-21,SELL,2026-05-21 09:30:00,2026-05-21 09:35:00,09:35,1356.7213000000002,1370.9,1358.4,12.5,1370.9,14.178699999999935,1328.3639000000003,2026-05-21 15:25:00,1349.0,END_OF_DAY,False,5.015578700000155,0.3537403781729057,ORB_BOUNDARY
RELIANCE,2026-05-22,BUY,2026-05-22 11:40:00,2026-05-22 11:45:00,11:45,1358.57895,1357.9,1349.1,8.800000000000182,1354.17895,4.400000000000091,1367.3789500000003,2026-05-22 13:00:00,1367.3789500000003,TARGET,False,6.074042100000181,1.3804641136363762,ORB_50PCT
RELIANCE,2026-05-22,BUY,2026-05-22 11:40:00,2026-05-22 11:45:00,11:45,1358.57895,1357.9,1349.1,8.800000000000182,1349.1,9.478950000000168,1377.5368500000004,2026-05-22 15:25:00,1358.0,END_OF_DAY,False,-3.2955289500000773,-0.34766814362350457,ORB_BOUNDARY
RELIANCE,2026-05-25,SELL,2026-05-25 09:35:00,2026-05-25 09:40:00,09:40,1359.02015,1371.1,1360.2,10.899999999999864,1364.47015,5.4500000000000455,1348.12015,2026-05-25 13:15:00,1364.47015,STOP_LOSS,False,-8.173490300000045,-1.499722990825684,ORB_50PCT
RELIANCE,2026-05-25,SELL,2026-05-25 09:35:00,2026-05-25 09:40:00,09:40,1359.02015,1371.1,1360.2,10.899999999999864,1371.1,12.079849999999851,1334.8604500000004,2026-05-25 15:25:00,1366.4,END_OF_DAY,False,-10.105270150000033,-0.836539373419385,ORB_BOUNDARY
RELIANCE,2026-05-26,BUY,2026-05-26 09:55:00,2026-05-26 10:00:00,10:00,1366.0827000000002,1364.6,1357.4,7.199999999999818,1362.4827000000002,3.599999999999909,1373.2827,2026-05-26 11:00:00,1362.4827000000002,STOP_LOSS,False,-6.32856539999991,-1.7579348333333527,ORB_50PCT
RELIANCE,2026-05-26,BUY,2026-05-26 09:55:00,2026-05-26 10:00:00,10:00,1366.0827000000002,1364.6,1357.4,7.199999999999818,1357.4,8.682700000000068,1383.4481000000003,2026-05-26 12:45:00,1357.4,STOP_LOSS,False,-11.406182700000068,-1.3136677185668029,ORB_BOUNDARY
RELIANCE,2026-05-26,SELL,2026-05-26 14:00:00,2026-05-26 14:05:00,14:05,1356.5214,1364.6,1357.4,7.199999999999818,1360.1214,3.599999999999909,1349.3214000000003,2026-05-26 15:10:00,1360.1214,STOP_LOSS,False,-6.31664279999991,-1.7546230000000194,ORB_50PCT
RELIANCE,2026-05-26,SELL,2026-05-26 14:00:00,2026-05-26 14:05:00,14:05,1356.5214,1364.6,1357.4,7.199999999999818,1364.6,8.078599999999824,1340.3642000000004,2026-05-26 15:25:00,1357.0,END_OF_DAY,False,-3.192121399999915,-0.3951329933404284,ORB_BOUNDARY
RELIANCE,2026-05-27,BUY,2026-05-27 09:45:00,2026-05-27 09:50:00,09:50,1359.8796,1358.2,1351.2,7.0,1356.3796,3.5,1366.8796,2026-05-27 09:50:00,1356.3796,STOP_LOSS,False,-6.2162592,-1.776074057142857,ORB_50PCT
RELIANCE,2026-05-27,BUY,2026-05-27 09:45:00,2026-05-27 09:50:00,09:50,1359.8796,1358.2,1351.2,7.0,1351.2,8.679599999999937,1377.2387999999999,2026-05-27 14:35:00,1351.2,STOP_LOSS,False,-11.390679599999936,-1.3123507534909464,ORB_BOUNDARY
RELIANCE,2026-05-27,SELL,2026-05-27 14:40:00,2026-05-27 14:45:00,14:45,1350.1245999999999,1358.2,1351.2,7.0,1353.6245999999999,3.5,1343.1245999999999,2026-05-27 15:25:00,1353.6245999999999,STOP_LOSS,False,-6.2037492,-1.7724997714285713,ORB_50PCT
RELIANCE,2026-05-27,SELL,2026-05-27 14:40:00,2026-05-27 14:45:00,14:45,1350.1245999999999,1358.2,1351.2,7.0,1358.2,8.075400000000172,1333.9737999999995,2026-05-27 15:25:00,1352.7,END_OF_DAY,False,-5.278224600000172,-0.6536177279144141,ORB_BOUNDARY
RELIANCE,2026-05-29,SELL,2026-05-29 10:20:00,2026-05-29 10:25:00,10:25,1345.2270500000002,1369.0,1348.7,20.299999999999955,1355.37705,10.149999999999864,1324.9270500000005,2026-05-29 15:00:00,1324.9270500000005,TARGET,False,17.629845899999726,1.7369306305418684,ORB_50PCT
RELIANCE,2026-05-29,SELL,2026-05-29 10:20:00,2026-05-29 10:25:00,10:25,1345.2270500000002,1369.0,1348.7,20.299999999999955,1369.0,23.77294999999981,1297.6811500000006,2026-05-29 15:25:00,1321.9,END_OF_DAY,False,20.659922950000098,0.8690517142382524,ORB_BOUNDARY
RELIANCE,2026-06-01,SELL,2026-06-01 14:05:00,2026-06-01 14:10:00,14:10,1320.1396,1335.5,1320.8,14.700000000000045,1327.4895999999999,7.349999999999909,1305.4396000000002,2026-06-01 15:25:00,1320.9,END_OF_DAY,False,-3.401439600000118,-0.46278089795920546,ORB_50PCT
RELIANCE,2026-06-01,SELL,2026-06-01 14:05:00,2026-06-01 14:10:00,14:10,1320.1396,1335.5,1320.8,14.700000000000045,1335.5,15.360400000000027,1289.4188,2026-06-01 15:25:00,1320.9,END_OF_DAY,False,-3.401439600000118,-0.22144212390303064,ORB_BOUNDARY
RELIANCE,2026-06-02,SELL,2026-06-02 11:00:00,2026-06-02 11:05:00,11:05,1305.347,1320.2,1307.5,12.700000000000045,1311.6970000000001,6.350000000000136,1292.6469999999997,2026-06-02 12:55:00,1311.6970000000001,STOP_LOSS,False,-8.967044000000136,-1.4121329133858178,ORB_50PCT
RELIANCE,2026-06-02,SELL,2026-06-02 11:00:00,2026-06-02 11:05:00,11:05,1305.347,1320.2,1307.5,12.700000000000045,1320.2,14.853000000000065,1275.6409999999998,2026-06-02 13:15:00,1320.2,STOP_LOSS,False,-17.478547000000066,-1.1767688009156392,ORB_BOUNDARY
RELIANCE,2026-06-03,SELL,2026-06-03 10:05:00,2026-06-03 10:10:00,10:10,1304.04765,1324.0,1305.3,18.700000000000045,1313.3976499999999,9.349999999999909,1285.3476500000002,2026-06-03 13:45:00,1313.3976499999999,STOP_LOSS,False,-11.967445299999909,-1.2799406737967942,ORB_50PCT
RELIANCE,2026-06-03,SELL,2026-06-03 10:05:00,2026-06-03 10:10:00,10:10,1304.04765,1324.0,1305.3,18.700000000000045,1324.0,19.952350000000024,1264.14295,2026-06-03 15:25:00,1312.6,END_OF_DAY,False,-11.168997649999934,-0.5597835668480114,ORB_BOUNDARY
RELIANCE,2026-06-04,SELL,2026-06-04 13:10:00,2026-06-04 13:15:00,13:15,1294.45245,1309.6,1300.1,9.5,1299.20245,4.75,1284.95245,2026-06-04 13:40:00,1299.20245,STOP_LOSS,False,-7.343654900000001,-1.546032610526316,ORB_50PCT
RELIANCE,2026-06-04,SELL,2026-06-04 13:10:00,2026-06-04 13:15:00,13:15,1294.45245,1309.6,1300.1,9.5,1309.6,15.14754999999991,1264.1573500000002,2026-06-04 15:25:00,1308.0,END_OF_DAY,False,-16.150002450000002,-1.0661791807916197,ORB_BOUNDARY
RELIANCE,2026-06-05,SELL,2026-06-05 10:30:00,2026-06-05 10:35:00,10:35,1296.9512,1306.0,1298.4,7.599999999999909,1300.7512,3.7999999999999545,1289.3512,2026-06-05 12:25:00,1300.7512,STOP_LOSS,False,-6.397702399999955,-1.6836058947368504,ORB_50PCT
RELIANCE,2026-06-05,SELL,2026-06-05 10:30:00,2026-06-05 10:35:00,10:35,1296.9512,1306.0,1298.4,7.599999999999909,1306.0,9.048800000000028,1278.8536,2026-06-05 15:25:00,1291.5,END_OF_DAY,False,2.8627487999999714,0.31636778357350837,ORB_BOUNDARY
RELIANCE,2026-06-08,SELL,2026-06-08 13:20:00,2026-06-08 13:25:00,13:25,1271.86375,1281.5,1273.5,8.0,1275.86375,4.0,1263.86375,2026-06-08 15:00:00,1263.86375,TARGET,False,5.4642725,1.366068125,ORB_50PCT
RELIANCE,2026-06-08,SELL,2026-06-08 13:20:00,2026-06-08 13:25:00,13:25,1271.86375,1281.5,1273.5,8.0,1281.5,9.636250000000018,1252.59125,2026-06-08 15:25:00,1262.8,END_OF_DAY,False,6.529086250000027,0.677554676352317,ORB_BOUNDARY
RELIANCE,2026-06-09,SELL,2026-06-09 10:45:00,2026-06-09 10:50:00,10:50,1261.66885,1274.2,1265.1,9.100000000000136,1266.2188500000002,4.550000000000182,1252.5688499999997,2026-06-09 11:50:00,1266.2188500000002,STOP_LOSS,False,-7.077887700000183,-1.5555797142856922,ORB_50PCT
RELIANCE,2026-06-09,SELL,2026-06-09 10:45:00,2026-06-09 10:50:00,10:50,1261.66885,1274.2,1265.1,9.100000000000136,1274.2,12.531150000000025,1236.60655,2026-06-09 15:25:00,1272.5,END_OF_DAY,False,-13.36531884999998,-1.06656762148725,ORB_BOUNDARY
RELIANCE,2026-06-10,BUY,2026-06-10 09:30:00,2026-06-10 09:35:00,09:35,1297.54845,1292.9,1275.0,17.90000000000009,1288.59845,8.950000000000045,1315.44845,2026-06-10 10:05:00,1288.59845,STOP_LOSS,False,-11.536146900000045,-1.288954960893853,ORB_50PCT
RELIANCE,2026-06-10,BUY,2026-06-10 09:30:00,2026-06-10 09:35:00,09:35,1297.54845,1292.9,1275.0,17.90000000000009,1275.0,22.548450000000003,1342.64535,2026-06-10 12:00:00,1275.0,STOP_LOSS,False,-25.120998450000002,-1.1140898132687613,ORB_BOUNDARY
RELIANCE,2026-06-10,SELL,2026-06-10 12:15:00,2026-06-10 12:20:00,12:20,1273.363,1292.9,1275.0,17.90000000000009,1282.313,8.950000000000045,1255.463,2026-06-10 15:15:00,1255.463,TARGET,False,15.37117400000009,1.717449608938549,ORB_50PCT
RELIANCE,2026-06-10,SELL,2026-06-10 12:15:00,2026-06-10 12:20:00,12:20,1273.363,1292.9,1275.0,17.90000000000009,1292.9,19.537000000000035,1234.289,2026-06-10 15:25:00,1258.5,END_OF_DAY,False,12.331137000000055,0.6311683984235058,ORB_BOUNDARY
RELIANCE,2026-06-11,BUY,2026-06-11 09:35:00,2026-06-11 09:40:00,09:40,1262.0307,1261.2,1253.2,8.0,1258.0307,4.0,1270.0307,2026-06-11 10:00:00,1258.0307,STOP_LOSS,False,-6.5200613999999995,-1.6300153499999999,ORB_50PCT
RELIANCE,2026-06-11,BUY,2026-06-11 09:35:00,2026-06-11 09:40:00,09:40,1262.0307,1261.2,1253.2,8.0,1253.2,8.830699999999979,1279.6921,2026-06-11 15:25:00,1264.5,END_OF_DAY,False,-0.057230700000024726,-0.006480879205501814,ORB_BOUNDARY
RELIANCE,2026-06-12,SELL,2026-06-12 09:35:00,2026-06-12 09:40:00,09:40,1269.365,1281.4,1271.0,10.400000000000091,1274.565,5.2000000000000455,1258.965,2026-06-12 13:35:00,1274.565,STOP_LOSS,False,-7.743930000000046,-1.4892173076923034,ORB_50PCT
RELIANCE,2026-06-12,SELL,2026-06-12 09:35:00,2026-06-12 09:40:00,09:40,1269.365,1281.4,1271.0,10.400000000000091,1281.4,12.035000000000082,1245.2949999999998,2026-06-12 13:55:00,1281.4,STOP_LOSS,False,-14.585765000000082,-1.2119455754050672,ORB_BOUNDARY
RELIANCE,2026-06-15,SELL,2026-06-15 12:40:00,2026-06-15 12:45:00,12:45,1304.24755,1325.0,1305.0,20.0,1314.24755,10.0,1284.24755,2026-06-15 15:25:00,1306.5,END_OF_DAY,False,-4.863197549999954,-0.48631975499999536,ORB_50PCT
RELIANCE,2026-06-15,SELL,2026-06-15 12:40:00,2026-06-15 12:45:00,12:45,1304.24755,1325.0,1305.0,20.0,1325.0,20.752449999999953,1262.7426500000001,2026-06-15 15:25:00,1306.5,END_OF_DAY,False,-4.863197549999954,-0.23434329681555502,ORB_BOUNDARY
RELIANCE,2026-06-16,BUY,2026-06-16 09:35:00,2026-06-16 09:40:00,09:40,1315.55745,1313.4,1306.4,7.0,1312.05745,3.5,1322.55745,2026-06-16 10:25:00,1322.55745,TARGET,False,4.3618851,1.2462528857142858,ORB_50PCT
RELIANCE,2026-06-16,BUY,2026-06-16 09:35:00,2026-06-16 09:40:00,09:40,1315.55745,1313.4,1306.4,7.0,1306.4,9.157449999999926,1333.8723499999999,2026-06-16 15:25:00,1328.0,END_OF_DAY,False,9.798992549999983,1.0700568990275745,ORB_BOUNDARY
RELIANCE,2026-06-18,SELL,2026-06-18 11:15:00,2026-06-18 11:20:00,11:20,1324.03765,1333.9,1326.0,7.900000000000091,1327.98765,3.9500000000000455,1316.13765,2026-06-18 11:45:00,1327.98765,STOP_LOSS,False,-6.6020253000000455,-1.6713988101265747,ORB_50PCT
RELIANCE,2026-06-18,SELL,2026-06-18 11:15:00,2026-06-18 11:20:00,11:20,1324.03765,1333.9,1326.0,7.900000000000091,1333.9,9.862350000000106,1304.3129499999998,2026-06-18 15:25:00,1331.0,END_OF_DAY,False,-9.617387650000015,-0.9751618681145885,ORB_BOUNDARY
RELIANCE,2026-06-19,BUY,2026-06-19 10:05:00,2026-06-19 10:10:00,10:10,1336.76805,1336.0,1324.9,11.099999999999909,1331.21805,5.5499999999999545,1347.8680499999998,2026-06-19 10:25:00,1331.21805,STOP_LOSS,False,-8.217986099999955,-1.4807182162162202,ORB_50PCT
RELIANCE,2026-06-19,BUY,2026-06-19 10:05:00,2026-06-19 10:10:00,10:10,1336.76805,1336.0,1324.9,11.099999999999909,1324.9,11.868049999999812,1360.5041499999995,2026-06-19 11:05:00,1324.9,STOP_LOSS,False,-14.529718049999811,-1.2242717253466273,ORB_BOUNDARY
RELIANCE,2026-06-19,SELL,2026-06-19 11:20:00,2026-06-19 11:25:00,11:25,1323.6378499999998,1336.0,1324.9,11.099999999999909,1329.1878499999998,5.5499999999999545,1312.53785,2026-06-19 12:40:00,1329.1878499999998,STOP_LOSS,False,-8.202825699999954,-1.4779866126126164,ORB_50PCT
RELIANCE,2026-06-19,SELL,2026-06-19 11:20:00,2026-06-19 11:25:00,11:25,1323.6378499999998,1336.0,1324.9,11.099999999999909,1336.0,12.362150000000156,1298.9135499999995,2026-06-19 14:15:00,1336.0,STOP_LOSS,False,-15.021787850000155,-1.2151436319734,ORB_BOUNDARY
RELIANCE,2026-06-19,SELL,2026-06-19 14:20:00,2026-06-19 14:25:00,14:25,1315.1421,1336.0,1324.9,11.099999999999909,1320.6921,5.5499999999999545,1304.0421000000001,2026-06-19 14:35:00,1320.6921,STOP_LOSS,False,-8.185834199999954,-1.474925081081085,ORB_50PCT
RELIANCE,2026-06-19,SELL,2026-06-19 14:20:00,2026-06-19 14:25:00,14:25,1315.1421,1336.0,1324.9,11.099999999999909,1336.0,20.857899999999972,1273.4263,2026-06-19 15:25:00,1311.8,END_OF_DAY,False,0.7151579000000727,0.03428714779532329,ORB_BOUNDARY
RELIANCE,2026-06-23,SELL,2026-06-23 11:55:00,2026-06-23 12:00:00,12:00,1322.9381999999998,1333.0,1323.8,9.200000000000045,1327.5382,4.600000000000136,1313.7381999999996,2026-06-23 15:00:00,1313.7381999999996,TARGET,False,6.563323600000274,1.4268094782608869,ORB_50PCT
RELIANCE,2026-06-23,SELL,2026-06-23 11:55:00,2026-06-23 12:00:00,12:00,1322.9381999999998,1333.0,1323.8,9.200000000000045,1333.0,10.061800000000176,1302.8145999999995,2026-06-23 15:25:00,1306.0,END_OF_DAY,False,14.309261799999824,1.4221373710468876,ORB_BOUNDARY
RELIANCE,2026-06-24,SELL,2026-06-24 09:45:00,2026-06-24 09:50:00,09:50,1297.25105,1308.8,1301.0,7.7999999999999545,1301.15105,3.8999999999998636,1289.4510500000004,2026-06-24 09:55:00,1301.15105,STOP_LOSS,False,-6.498402099999864,-1.6662569487179721,ORB_50PCT
RELIANCE,2026-06-24,SELL,2026-06-24 09:45:00,2026-06-24 09:50:00,09:50,1297.25105,1308.8,1301.0,7.7999999999999545,1308.8,11.548949999999877,1274.1531500000003,2026-06-24 10:00:00,1308.8,STOP_LOSS,False,-14.155001049999877,-1.2256526394174385,ORB_BOUNDARY
RELIANCE,2026-06-24,BUY,2026-06-24 10:05:00,2026-06-24 10:10:00,10:10,1312.15575,1308.8,1301.0,7.7999999999999545,1308.2557499999998,3.900000000000091,1319.95575,2026-06-24 13:15:00,1319.95575,TARGET,False,5.167888500000181,1.325099615384631,ORB_50PCT
RELIANCE,2026-06-24,BUY,2026-06-24 10:05:00,2026-06-24 10:10:00,10:10,1312.15575,1308.8,1301.0,7.7999999999999545,1301.0,11.155749999999898,1334.4672499999997,2026-06-24 15:25:00,1313.4,END_OF_DAY,False,-1.3813057499998074,-0.12382007036728324,ORB_BOUNDARY
RELIANCE,2026-06-25,BUY,2026-06-25 09:50:00,2026-06-25 09:55:00,09:55,1326.76305,1324.0,1316.8,7.2000000000000455,1323.16305,3.599999999999909,1333.9630499999998,2026-06-25 11:25:00,1323.16305,STOP_LOSS,False,-6.249926099999909,-1.736090583333352,ORB_50PCT
RELIANCE,2026-06-25,BUY,2026-06-25 09:50:00,2026-06-25 09:55:00,09:55,1326.76305,1324.0,1316.8,7.2000000000000455,1316.8,9.963050000000067,1346.6891500000002,2026-06-25 12:30:00,1316.8,STOP_LOSS,False,-12.606613050000066,-1.265336724195902,ORB_BOUNDARY
RELIANCE,2026-06-25,SELL,2026-06-25 14:40:00,2026-06-25 14:45:00,14:45,1314.84225,1324.0,1316.8,7.2000000000000455,1318.44225,3.6000000000001364,1307.6422499999996,2026-06-25 14:45:00,1318.44225,STOP_LOSS,False,-6.233284500000137,-1.731467916666639,ORB_50PCT
RELIANCE,2026-06-25,SELL,2026-06-25 14:40:00,2026-06-25 14:45:00,14:45,1314.84225,1324.0,1316.8,7.2000000000000455,1324.0,9.157750000000078,1296.5267499999998,2026-06-25 15:25:00,1316.5,END_OF_DAY,False,-4.289092250000078,-0.46835655592258374,ORB_BOUNDARY
RELIANCE,2026-06-29,SELL,2026-06-29 11:40:00,2026-06-29 11:45:00,11:45,1304.44745,1313.7,1306.0,7.7000000000000455,1308.29745,3.8500000000001364,1296.7474499999996,2026-06-29 13:45:00,1296.7474499999996,TARGET,False,5.098805100000273,1.3243649610389852,ORB_50PCT
RELIANCE,2026-06-29,SELL,2026-06-29 11:40:00,2026-06-29 11:45:00,11:45,1304.44745,1313.7,1306.0,7.7000000000000455,1313.7,9.252550000000156,1285.9423499999996,2026-06-29 15:25:00,1301.5,END_OF_DAY,False,0.34150254999989027,0.0369090196756445,ORB_BOUNDARY
RELIANCE,2026-06-30,SELL,2026-06-30 09:30:00,2026-06-30 09:35:00,09:35,1290.9542,1306.9,1292.2,14.700000000000045,1298.3042,7.350000000000136,1276.2541999999996,2026-06-30 11:25:00,1298.3042,STOP_LOSS,False,-9.939258400000137,-1.3522800544217621,ORB_50PCT
RELIANCE,2026-06-30,SELL,2026-06-30 09:30:00,2026-06-30 09:35:00,09:35,1290.9542,1306.9,1292.2,14.700000000000045,1306.9,15.94580000000019,1259.0625999999995,2026-06-30 15:25:00,1294.5,END_OF_DAY,False,-6.131254200000099,-0.3845059012404537,ORB_BOUNDARY
RELIANCE,2026-07-01,BUY,2026-07-01 09:55:00,2026-07-01 10:00:00,10:00,1308.0537000000002,1301.3,1296.5,4.7999999999999545,1305.6537000000003,2.3999999999998636,1312.8537,2026-07-01 10:10:00,1305.6537000000003,STOP_LOSS,False,-5.0137073999998645,-2.0890447500000624,ORB_50PCT
RELIANCE,2026-07-01,BUY,2026-07-01 09:55:00,2026-07-01 10:00:00,10:00,1308.0537000000002,1301.3,1296.5,4.7999999999999545,1296.5,11.553700000000163,1331.1611000000005,2026-07-01 15:25:00,1306.5,END_OF_DAY,False,-4.168253700000163,-0.36077219418888357,ORB_BOUNDARY
RELIANCE,2026-07-02,SELL,2026-07-02 10:10:00,2026-07-02 10:15:00,10:15,1304.3475,1312.6,1305.3,7.2999999999999545,1307.9975,3.6499999999998636,1297.0475000000004,2026-07-02 15:25:00,1301.9,END_OF_DAY,False,-0.15874750000000937,-0.04349246575342885,ORB_50PCT
